HIGHDEG,ICLEVEL,SAT_AVG_ALL,ADM_RATE_ALL,TUITFTE,CONTROL,GRAD_DEBT_MDN,COMP_ORIG_YR4_RT,PCTFLOAN,MD_EARN_WNE_P8,CDR3,DEP_INC_AVG,UG25ABV,UGDS,PAR_ED_PCT_PS,RPY_3YR_RT,ATDCOST
4.0,1.0,1127.1756928112748,0.8,11196.0,2.0,15207.721472958983,0.4604320188774389,0.1111,41036.460445697056,0.0,59204.78474168491,0.3125,32.0,0.6043019466506181,0.5557917665776044,29913.84122688415
2.0,2.0,1070.3660420073377,0.62237762237762,12163.0,3.0,17813.0,0.684931506849,0.8371,43841.0,0.009,48984.970874,0.8023,349.0,0.5078299776,0.3723196881,23311.0
1.0,2.0,1253.5268149386873,0.747590091604907,9200.0,2.0,11750.0,0.727272727273,0.641,60183.0,0.057,77291.904762,0.3784,74.0,0.6097261837590168,0.7676767677,32771.11961005884
4.0,1.0,1090.2502823703849,0.84375,10234.0,2.0,13219.600464971394,0.3943200203194921,0.0,32093.14140344663,0.03444494630225657,52968.00797489076,0.0392,51.0,0.6308685164546987,0.5109808203161296,20500.0
1.0,2.0,1060.515108132822,0.897554389456687,7172.0,3.0,7538.0,0.442857142857,0.5353,17877.0,0.034,33995.326087,0.4512,164.0,0.4565217391,0.2362869198,21555.0
2.0,2.0,1059.6697088139365,0.7852654221635906,11666.0,3.0,13000.0,0.402050113895,0.7996,31275.0,0.037,35369.648571,0.6965,491.0,0.4586024662,0.2004830918,28834.0
4.0,1.0,1090.635371286729,0.8172684776509684,3772.0,2.0,17750.0,0.220839813375,0.5228,34250.0,0.046,50206.887943,0.26,868.0,0.4757548033,0.3235445647,40869.0
3.0,1.0,1240.9561415401472,0.99312714776632,36819.0,3.0,12000.0,0.721153846154,0.801,39876.0,0.021,84433.36387484526,0.1333,195.0,0.6358695652,0.7321428571,41264.0
4.0,1.0,1025.1544051443962,0.8889705058400962,5931.0,1.0,23000.0,0.284664830119,0.4682,34653.0,0.038,54948.390832,0.122,2537.0,0.5673127292,0.3728315201,21451.0
3.0,1.0,1107.220158121034,0.8132567277278557,2242.0,1.0,12000.0,0.144373673036,0.1867,33094.0,0.009,46864.356823,0.4023,14334.0,0.5476798924,0.3001137457,9951.0
2.0,2.0,1160.6787869602515,0.48742746615087,21595.0,3.0,18446.0,0.278985507246,0.6207,25524.0,0.016,92426.652893,0.5439,57.0,0.8017241379,0.5,32645.0
2.0,2.0,1062.4281947277434,0.8543227336419051,3545.0,1.0,13786.0,0.148881239243,0.2361,29969.0,0.04,45822.850022,0.3044,6992.0,0.4857212004,0.2433539694,10593.0
2.0,2.0,1065.7363857811843,0.8752449502722063,14581.0,3.0,14302.0,0.456310679612,0.8711,30127.0,0.036,44951.974257,0.666,482.0,0.4625098658,0.2423907028,25812.0
4.0,1.0,1213.0,0.6845369960124,12542.0,2.0,23384.0,0.723311546841,0.707,43462.0,0.008,108239.01038,0.0575,2443.0,0.8908629442,0.755952381,41280.0
2.0,2.0,1068.3705999882145,0.8694021797845444,3315.0,1.0,11457.0,0.214180206795,0.2101,30547.0,0.045,45063.094512,0.1676,795.0,0.4785591767,0.2951219512,12621.0
2.0,2.0,1034.6213009864682,0.9229869136425416,2610.0,1.0,17500.0,0.191873589165,0.6373,32714.0,0.038,46920.330645,0.2873,1108.0,0.471942446,0.285915493,16901.0
1.0,3.0,1086.7921572762746,0.9815791274461239,10360.0,3.0,9791.737252766463,0.6315858192069028,0.7037,22156.0,0.042,53011.074074,0.3542,48.0,0.5006717508498336,0.3037974684,14190.0
4.0,1.0,1061.0902308986351,0.73740335910423,11842.0,2.0,27000.0,0.341500765697,0.6331,31060.0,0.012,68835.309955,0.1779,1824.0,0.615720524,0.2327348066,43668.0
4.0,1.0,1192.0,0.96522793894673,11516.0,1.0,22250.0,0.43056768559,0.4183,44301.0,0.029,68995.874255,0.1131,12016.0,0.6655372701,0.470817942,25257.0
3.0,1.0,1026.3947524573075,0.6968584979077896,11372.0,2.0,19878.274568875902,0.3364917219858905,0.5,41660.200550773225,0.088,39284.259040201316,0.8261,23.0,0.4842361536627979,0.3511392840491071,26402.594091607883
1.0,3.0,1084.920001229529,0.7906092518503232,3791.0,1.0,945.3052872742555,0.576923076923,0.0,21831.0,0.051524746878043856,28975.538462,0.2941,17.0,0.4719676173066164,0.40229800609027244,7262.511782910675
1.0,3.0,1141.619118920581,0.8693149276081369,7945.0,1.0,10665.0,0.782608695652,0.5202,42865.0,0.02,56053.466667,0.5438,160.0,0.4244604317,0.5222222222,19003.817085731964
4.0,1.0,1108.2042486199125,0.7010850856865123,19167.0,2.0,18750.0,0.677130044843,0.7687,60927.0,0.014,46730.222222,0.9366,489.0,0.4392220421,0.593728223,31656.0
4.0,1.0,1117.927948186878,0.7377590411822879,10124.0,2.0,20007.46742602982,0.45908977864347866,0.460797183675303,44193.08611430024,0.009,61550.60196647438,0.31111544189099627,4843.83090082994,0.622235776932377,0.5378676407440228,32873.19356325948
1.0,3.0,1142.368935687739,0.7653771005082817,10864.0,1.0,8793.0,0.758620689655,0.458,47670.0,0.02,43649.521739,0.6585,82.0,0.3642384106,0.4285714286,23437.0
4.0,1.0,1128.0,0.82459016393442,18242.0,2.0,26250.0,0.472826086957,0.7819,48189.0,0.029,69646.032389,0.27,657.0,0.6559766764,0.5301003344,45342.0
3.0,1.0,826.7016796764244,0.5,27328.0,3.0,42785.0,0.245614035088,0.6275,30146.0,0.016,42162.636364,0.617,47.0,0.5,0.3708920188,36131.0
4.0,1.0,1147.0,0.79924650161463,13170.0,2.0,27000.0,0.652427184466,0.5578,51162.0,0.011,79611.766139,0.1159,1635.0,0.6581740977,0.6626213592,43398.0
2.0,2.0,1088.1143894119086,0.84679139589048,3145.0,1.0,11000.0,0.264781491003,0.2156,32806.0,0.052,49953.90724,0.2085,957.0,0.5284900285,0.396713615,11134.0
4.0,1.0,960.0,0.38798893717898,12287.0,2.0,26468.0,0.252707581227,0.6606,31403.0,0.071,24962.054321,0.1324,528.0,0.5350318471,0.3621730382,18542.0
3.0,1.0,1051.0,0.86876640419947,11185.0,2.0,24208.0,0.553314121037,0.7579,41576.0,0.026,71960.993475,0.0717,1027.0,0.6492537313,0.6394948335,39177.0
4.0,1.0,1104.5588533078117,0.7707027303063407,4013.0,2.0,18606.358898459555,0.4265384650796915,0.4382013448401726,41288.424894543234,0.0,57319.65397043506,0.3155026005573578,5115.459038915942,0.6080545738252797,0.5191922648865472,28050.61020001225
4.0,1.0,1133.0,0.92267726161369,12305.0,2.0,27000.0,0.074946466809,0.8201,48033.0,0.031,85938.061433,0.0249,1256.0,0.7643097643,0.7128205128,54249.0
3.0,1.0,1336.0,0.60626229012252,18474.0,2.0,26500.0,0.740181268882,0.4751,50825.0,0.011,115755.65325906093,0.0051,1960.0,0.8566610455,0.7438596491,67110.0
4.0,1.0,1074.0,0.96253767762308,10419.0,1.0,22750.0,0.397670025189,0.4351,43448.0,0.008,67421.477102,0.176,6879.0,0.6487370525,0.5337291561,22557.0
3.0,1.0,1074.0,0.96253767762308,6193.0,1.0,22750.0,0.397670025189,0.2938,43448.0,0.008,67421.477102,0.092,1094.0,0.6487370525,0.5337291561,15198.0
4.0,1.0,1211.0,0.84018685439831,19734.0,2.0,23250.0,0.657439446367,0.5586,57222.0,0.01,122777.04873,0.0759,5124.0,0.8396651642,0.734502924,58934.0
4.0,1.0,1080.0,0.78148258410241,8048.0,1.0,24000.0,0.377423524343,0.4309,36487.0,0.014,57969.699894,0.1088,8306.0,0.6156265119,0.3928376162,19279.0
3.0,1.0,891.0,0.54504504504504,7537.0,2.0,26187.0,0.072727272727,0.418,35805.0,0.051,39507.88172,0.3008,266.0,0.5479452055,0.3480176211,30708.0
4.0,1.0,1022.0,0.53914988814317,14505.0,2.0,24813.0,0.470588235294,0.4716,51567.0,0.018,72209.765586,0.2263,780.0,0.5917431193,0.6086956522,41218.0
4.0,1.0,1138.85592463536,0.7548696163539508,13170.0,2.0,21900.0,0.564144736842,0.6018,48492.0,0.012,70771.353306,0.3506,1479.0,0.6195286195,0.609375,39544.0
1.0,3.0,1111.5605243027076,0.6772759434806541,1177.0,1.0,215.18714608058508,0.711538461538,0.0,37709.0,0.046500306979465916,21298.27907,0.0355,74.0,0.5108695652,0.4938822804494521,10806.340922549702
4.0,1.0,1006.2289967620734,0.8289092516743262,5356.0,1.0,21500.0,0.209708737864,0.3316,35584.0,0.05,45912.097847,0.3252,2792.0,0.530141844,0.3904399323,16268.0
2.0,2.0,1058.463783291748,0.7941772172068615,1928.0,1.0,9362.0,0.336296296296,0.1327,30330.0,0.015,33945.188627,0.2796,1245.0,0.4818101154,0.402866242,13228.0
2.0,2.0,1095.3277270165588,0.8292849086258157,11104.0,3.0,7883.0,0.471264367816,0.5606,21737.0,0.008,45631.038095,0.6628,433.0,0.5402985075,0.3269230769,20303.0
4.0,1.0,1085.0,0.81304547542489,7910.0,1.0,21000.0,0.351669316375,0.3387,42559.0,0.024,60602.160089,0.2087,11420.0,0.6280927333,0.5496923364,24564.0
2.0,2.0,1079.313656634144,0.7214188670637227,2386.0,1.0,11500.0,0.211699164345,0.2925,33633.0,0.008,42112.570896,0.3333,1500.0,0.5713207547,0.3364806867,18099.0
4.0,1.0,1034.0,0.64676616915422,6482.0,1.0,17671.0,0.38418079096,0.3001,40480.0,0.024,54809.945405,0.231,2552.0,0.5358680057,0.4799068142,17393.0
2.0,2.0,1047.4217395474905,0.7950713446812534,4570.0,1.0,11900.0,0.083150984683,0.1766,33102.0,0.035,37100.521385,0.2369,1003.0,0.4742785445,0.3249651325,12008.0
2.0,2.0,1125.4729122776366,0.7526436632211222,2198.0,1.0,6750.0,0.178470254958,0.096,33758.0,0.018,46464.180952,0.1444,815.0,0.5605590062,0.3928571429,15250.0
1.0,3.0,1102.4041887600192,0.802848489664949,4801.0,3.0,5108.94343413593,0.6474924511132678,0.3673,25188.0,0.016,34503.842105,0.16,25.0,0.4979720751418104,0.4166666667,23503.0
1.0,3.0,1061.9738400543497,0.8956256424937448,7685.0,3.0,7147.0,0.64,0.4236,12841.0,0.029,38985.576923,0.5968,62.0,0.4310344828,0.2268041237,19246.0
4.0,1.0,977.0,0.55329949238578,9017.0,2.0,22626.0,0.289473684211,0.4746,39165.0,0.043,52001.89759,0.2702,279.0,0.5979899497,0.4887218045,27426.0
4.0,1.0,936.111923273941,0.7891233892375069,4349.0,1.0,26000.0,0.161928306551,0.5597,29747.0,0.044,37052.071489,0.1191,1814.0,0.6359223301,0.274566474,20602.0
2.0,2.0,1060.7600803481969,0.9931333991895765,3775.0,1.0,13387.0,0.296703296703,0.8785,32289.0,0.04,42500.82449,0.2234,1188.0,0.4426910299,0.3740740741,18503.0
3.0,1.0,1105.894035101581,0.6058388421797676,24434.0,3.0,16750.0,0.655913978495,0.1457,47821.0,0.015,44972.798582,0.5146,684.0,0.5047318612,0.4491833031,38355.0
4.0,1.0,1048.0,0.99457259158751,6496.0,1.0,17367.0,0.435897435897,0.4066,40595.0,0.005,52084.1493,0.3366,5212.0,0.581920904,0.5253731343,18039.0
2.0,2.0,1106.1588945812668,0.8043834600543205,5607.0,1.0,11000.0,0.187830687831,0.231,33345.0,0.018,53852.440799,0.1642,1913.0,0.590015932,0.4451583295,13110.0
2.0,2.0,1083.602412133289,0.7478713323253792,2391.0,1.0,11000.0,0.231404958678,0.3154,34825.0,0.008,42625.10367,0.2138,1522.0,0.5837600585,0.3775071633,16009.0
4.0,1.0,1028.0,0.59302325581395,6078.0,1.0,17355.0,0.363821138211,0.4372,39688.0,0.029,61533.820313,0.1836,1408.0,0.569047619,0.5615034169,18658.0
4.0,1.0,1169.645916795936,0.6426307926438315,21547.0,1.0,22224.672974314235,0.4643372351787307,0.3658378837360269,55610.72678448593,0.0,73758.74978051445,0.2154767613169184,6087.540997132339,0.6742426885257657,0.6343594650857883,38689.67344342897
4.0,1.0,1129.0,0.96531020680453,12523.0,2.0,26000.0,0.492610837438,0.4887,41851.0,0.007,90822.166667,0.1155,1736.0,0.8215827338,0.7415048544,36352.0
4.0,1.0,1249.0,0.85229241251876,16877.0,1.0,20654.0,0.538397790055,0.5583,55984.0,0.012,87955.98031,0.2954,853.0,0.7163109011,0.6822807543,41107.625120090364
3.0,1.0,1115.562281151651,0.8871277869803664,5821.0,1.0,12500.0,0.269841269841,0.6163,40884.0,0.031,56236.787671,0.2921,1181.0,0.5876685934,0.51,14148.0
4.0,1.0,1166.0,0.68365418684303,12204.0,1.0,20500.0,0.547728432874,0.3852,50961.0,0.012,78840.662995,0.0919,19841.0,0.7136803874,0.6438698916,24239.0
3.0,1.0,1057.8356395938947,0.7824177547406246,2175.0,1.0,14250.0,0.199455411845,0.1285,36608.0,0.02,42417.912746,0.4239,3711.0,0.5157281553,0.3713884993,12503.0
4.0,1.0,1111.0,0.55743373031117,12801.0,2.0,24801.0,0.491588785047,0.541,42408.0,0.007,67079.341637,0.0566,1407.0,0.7426303855,0.7034482759,44509.0
2.0,2.0,1097.8882827029329,0.7670575371359951,3160.0,1.0,10388.0,0.197518097208,0.158,34222.0,0.036,41129.157483,0.3425,9759.0,0.5108160206,0.4022063893,11449.0
4.0,1.0,1200.0,0.79235382308845,17837.0,2.0,20835.0,0.673417721519,0.469,48042.0,0.013,97328.944773,0.0945,1425.0,0.7320644217,0.7198321091,46199.0
4.0,1.0,1249.0,0.85229241251876,14350.0,1.0,20654.0,0.538397790055,0.3283,55984.0,0.012,87955.98031,0.0759,20800.0,0.7163109011,0.6822807543,30260.0
3.0,1.0,1119.9595812882114,0.8517911453290874,3966.0,1.0,11334.0,0.399524375743,0.3878,40449.0,0.009,52205.733539,0.2511,1987.0,0.5649566955,0.501994302,16011.0
4.0,1.0,1123.0,0.84985074626865,11309.0,2.0,27000.0,0.456164383562,0.5114,41629.0,0.015,66593.982944,0.1611,3186.0,0.690647482,0.62911485,45170.0
4.0,1.0,1050.8038232615218,0.8244946674163441,5482.0,1.0,20500.0,0.183364839319,0.4388,39368.0,0.002,53813.904561,0.2688,2591.0,0.574480045,0.471340388,19741.0
2.0,2.0,1083.822991258433,0.7323738569105327,1619.0,1.0,10453.0,0.13774912075,0.1519,33472.0,0.036,39302.593651,0.2792,4694.0,0.5310090513,0.384341637,15152.0
1.0,3.0,1081.0195346874855,0.7952153798734716,7660.0,3.0,5852.0,0.512195121951,0.5141,23592.0,0.0,31880.85,0.5,158.0,0.4647887324,0.3647798742,21280.0
3.0,1.0,1034.809302805702,0.63450834879406,6493.0,1.0,21750.0,0.355731225296,0.4243,37595.0,0.01,55524.134503,0.1331,841.0,0.5682382134,0.6046511628,19284.0
2.0,2.0,1085.2146940661337,0.7671825291150116,3616.0,1.0,11000.0,0.258680555556,0.1762,31935.0,0.025,42923.964832,0.2333,1143.0,0.5148110317,0.369261477,20202.0
1.0,3.0,977.0308580864757,1.0323791430087579,9152.0,3.0,11007.844549476053,0.451612903226,0.9615,13657.0,0.073,27720.666667,0.375,24.0,0.45,0.4,8027.0
4.0,1.0,1042.0,0.73696969696969,6897.0,1.0,17000.0,0.341115434501,0.588,40725.0,0.03,51069.180921,0.3456,2832.0,0.5553869499,0.4996873046,17625.0
4.0,1.0,1057.0461628872536,0.8144529010346391,11589.0,2.0,20715.0,0.189300411523,0.5044,34677.0,0.066,55573.493333,0.0913,456.0,0.596107056,0.3734643735,30058.0
4.0,1.0,1050.0,0.9412331406551,6298.0,1.0,15954.0,0.395204262877,0.651,40732.0,0.024,59918.74,0.195,3541.0,0.5937172775,0.5845992666,21765.0
2.0,2.0,1093.206578272154,0.7195099376644394,961.0,1.0,12223.0,0.181260457334,0.1699,34981.0,0.003,41819.158632,0.3303,11810.0,0.5693548387,0.3835636154,12347.0
2.0,2.0,1136.3958313261194,0.8070246028669956,19499.0,3.0,9500.0,0.694847605225,0.6946,38951.0,0.022,43718.295769,0.3258,706.0,0.4779874214,0.3273514851,32626.0
4.0,1.0,1231.0,0.75243370258476,18001.0,2.0,21500.0,0.613636363636,0.3209,58045.0,0.007,89276.187683,0.0389,2698.0,0.7715053763,0.7917304747,60129.0
2.0,2.0,1075.1008397734463,0.7553231696674594,3046.0,1.0,9500.0,0.310256410256,0.1398,33485.0,0.04,38133.70024,0.2588,937.0,0.5256024096,0.3974895397,13583.0
1.0,3.0,1086.774452691993,0.8914812354657927,9779.0,3.0,7593.241967720023,0.6877179259106201,0.5781,15943.0,0.1,44618.46087218553,0.4,55.0,0.5119975178552982,0.4615384615,22827.0
1.0,3.0,1109.7739565846107,0.9023293034485127,5679.0,1.0,-1816.9271571956488,0.736842105263,0.0,25132.0,0.04866056060002108,28549.058824,0.0846,71.0,0.3921568627,0.4415700230585776,4678.0
2.0,2.0,1071.6534464799884,0.7171672290654927,5419.0,1.0,12000.0,0.201284796574,0.0697,34174.0,0.035,40982.607623,0.3391,921.0,0.4993103448,0.3260188088,18442.0
2.0,2.0,1097.853822873101,0.7105000479444281,3413.0,1.0,12000.0,0.186046511628,0.3195,34050.0,0.039,48204.945788,0.3639,3459.0,0.606340819,0.3235294118,18079.0
2.0,2.0,1079.1052890987337,0.7463439828616398,4471.0,1.0,12822.0,0.145302547771,0.1948,35594.0,0.03,42255.878465,0.3516,6524.0,0.512039312,0.3126787417,14418.0
2.0,2.0,1086.8983479202047,0.7885398715368341,5991.0,1.0,11992.0,0.092377260982,0.3759,36366.0,0.026,47301.60273,0.4074,4567.0,0.5436934998,0.3444816054,9729.0
2.0,2.0,1063.4675622684094,0.7220750503268056,2538.0,1.0,11602.0,0.264840182648,0.0809,35408.0,0.02,37977.32967,0.4885,503.0,0.4731182796,0.3818897638,15743.0
1.0,2.0,1078.3396643945448,0.9039108117343453,5195.0,3.0,10750.0,0.666666666667,0.3529,26580.0,0.0,47477.166667,0.443,79.0,0.4901960784,0.3473684211,16679.0
2.0,2.0,1143.6031574224096,0.96111111111111,15070.0,3.0,9500.0,0.813765182186,0.7332,38248.0,0.029,50748.831606,0.4978,464.0,0.4986522911,0.511336982,27303.0
2.0,1.0,1138.9991738113952,0.77659574468085,18943.0,3.0,16500.0,0.819875776398,0.8452,40520.0,0.018,72764.442623,0.7132,401.0,0.5918367347,0.506097561,23311.0
1.0,3.0,1163.1981672324691,0.8166508833100738,18361.0,3.0,12667.0,0.803738317757,0.9409,28354.0,0.006,72844.288462,0.7778,198.0,0.6414342629,0.5800711744,31985.176173745625
4.0,1.0,1094.3029443284724,0.97678018575851,8637.0,1.0,20500.0,0.37876802097,0.4207,43825.0,0.013,64300.198113,0.4461,2397.0,0.53514377,0.4651260504,22974.0
3.0,1.0,989.1154658433393,0.27272727272727,10624.0,2.0,27000.0,0.3137300649792665,0.6923,30704.0,0.0,56286.757576,0.25,40.0,0.7685881492639595,0.5144927536,27250.0
4.0,1.0,1184.0,0.82537275713924,19634.0,2.0,24250.0,0.658263305322,0.6817,54049.0,0.004,91779.622584,0.1286,2545.0,0.7243697479,0.7133580705,52463.0
1.0,2.0,1010.0640542399801,1.0062370899372068,10826.0,3.0,13419.129142619102,0.677419354839,0.7,20559.0,0.027,39032.809524,0.4211,38.0,0.4761904762,0.3037974684,12462.0
2.0,2.0,1057.2360419646157,0.6710757094639266,10603.0,1.0,14761.0,0.072067594433,0.1766,33646.0,0.04,42874.677511,0.4149,5932.0,0.5815602837,0.2865723302,14411.0
4.0,1.0,1345.0,0.79452799420184,24736.0,2.0,19500.0,0.715877437326,0.6514,49637.0,0.012,111335.80944,0.0052,2096.0,0.826619965,0.8196428571,71395.0
3.0,1.0,1254.3320817782542,0.84590763603109,22376.0,2.0,25000.0,0.672811059908,0.8793,67289.0,0.006,94362.464607,0.021,1273.0,0.6967741935,0.799112801,59946.0
2.0,2.0,1120.7048159657952,0.7419989779543683,4841.0,1.0,11961.0,0.204873646209,0.3358,36888.0,0.036,53677.401381,0.3107,4162.0,0.5998003992,0.3801151864,17929.0
1.0,2.0,1088.7907573346865,0.8943768746558525,13298.0,3.0,7564.0,0.641592920354,0.6484,21856.0,0.022,41312.721088,0.5,98.0,0.5032154341,0.2794486216,22072.0
1.0,2.0,1027.2631510380484,0.9563671022518123,9739.0,3.0,13179.43828993247,0.5498357763858872,0.5593,16671.0,0.045,46750.259259,0.4074,27.0,0.5555555556,0.4347826087,13587.0
1.0,2.0,1094.311534151368,0.8567740020643986,7939.0,3.0,7564.0,0.641592920354,0.475,21856.0,0.022,41312.721088,0.4571,35.0,0.5032154341,0.2794486216,24639.0
4.0,1.0,1141.7994231454632,0.4,20426.0,2.0,17654.22662507624,0.46376118947425304,0.0606,51641.90054189382,0.0,55985.94680113811,0.5,29.0,0.628678957382008,0.5680444837899452,41896.0
2.0,2.0,1065.057492410716,0.7581868812515009,5301.0,1.0,13667.0,0.166575342466,0.3529,36427.0,0.029,42813.334637,0.4673,3380.0,0.5186820652,0.3328002843,13925.0
4.0,1.0,1144.2496770114617,0.59375,15471.0,2.0,20250.0,0.451388888889,0.7976,42496.0,0.009,69033.100629,0.2143,334.0,0.6621004566,0.6751412429,45716.0
4.0,1.0,1133.8358010896698,0.659683375940658,22557.0,2.0,23137.31184243849,0.5347196274849164,0.5263,51407.50581017438,0.011,69916.25003841956,0.4063,32.0,0.6384029646305373,0.5843822891537344,43239.68809201702
4.0,1.0,1056.0,0.6798245614035,10241.0,2.0,23500.0,0.56783919598,0.5967,43872.0,0.018,72175.445714,0.2164,470.0,0.6523076923,0.5393586006,44311.0
4.0,1.0,1333.1755819086395,0.4429820065281649,29548.0,1.0,16625.0,0.945762711864,0.6588,89115.0,0.002,85339.674419,0.6309,783.0,0.6844583987,0.8694362018,52861.0121242264
4.0,1.0,1193.0,0.90616155018506,9092.0,1.0,22500.0,0.489873417722,0.2949,67139.0,0.007,69581.761644,0.2703,3257.0,0.6053435115,0.6884057971,24778.0
4.0,1.0,1231.0,0.88774552146317,12585.0,1.0,21221.0,0.500916310324,0.3305,55440.0,0.007,82221.768365,0.3071,27038.0,0.68630394,0.6664015453,28582.0
4.0,1.0,1239.39107334777,0.9342480512073,17658.0,1.0,20139.0,0.619471842189,0.319,52953.0,0.01,88682.880573,0.0504,18489.0,0.7155414251,0.6246632745,28863.0
4.0,1.0,1144.5270083670073,0.97527472527472,21887.0,2.0,25000.0,0.357894736842,0.618,29923.0,0.049,85162.732877,0.1587,384.0,0.8203592814,0.4802431611,58607.0
4.0,1.0,1177.0,0.91041482789055,25392.0,2.0,23223.0,0.699453551913,0.8407,51924.0,0.005,90124.990315,0.0953,1638.0,0.7142857143,0.7698113208,64365.0
1.0,2.0,1068.6821155025723,1.0063362010655206,12856.0,3.0,8974.0,0.695652173913,0.6563,20952.0,0.0,44806.97619,0.2586,58.0,0.5135135135,0.3108108108,14201.0
1.0,2.0,1142.3064623920197,1.0503080184616,13973.0,3.0,7435.0,0.742424242424,0.6125,17732.0,0.042,69343.492063,0.3587,92.0,0.5877192982,0.4382022472,14230.0
1.0,2.0,1043.0760411923238,0.9784419676306079,12542.0,3.0,8656.0,0.458333333333,0.6436,21948.0,0.028,33395.555556,0.2857,42.0,0.4358974359,0.2365591398,14548.0
1.0,2.0,1104.2430151346816,1.001966628256103,8879.0,3.0,8297.0,0.66,0.5763,22973.0,0.018,50720.577778,0.3952,210.0,0.4619883041,0.3446601942,18426.0
1.0,2.0,1055.6366226235527,0.8997469109181957,6269.0,3.0,10512.0,0.47852082459638146,0.6496,21977.0,0.1,40338.1,0.4127,63.0,0.5151515152,0.2333333333,19094.0
2.0,2.0,1128.1769516431648,0.6783891807068714,4269.0,1.0,12999.0,0.148945648946,0.2189,38610.0,0.039,44359.770322,0.4527,19601.0,0.5600397255,0.3553934341,15140.0
4.0,1.0,1099.0,0.98425426447003,10003.0,1.0,20500.0,0.462323871758,0.3637,49881.0,0.015,61824.643123,0.3442,15674.0,0.608906989,0.5402061856,21620.0
4.0,1.0,1287.0,0.81185652607107,23803.0,2.0,21370.0,0.814641744548,0.3865,73026.0,0.002,112545.01848,0.0075,3565.0,0.8207207207,0.866367713,65498.0
4.0,1.0,1292.802487439404,0.43808844507845,36939.0,2.0,21500.0,0.754464285714,0.3836,49262.0,0.005,99340.06337399955,0.0097,1521.0,0.8354847574162305,0.8482142857,77309.0
2.0,2.0,997.6247572275447,0.705248573966772,6129.0,1.0,17042.0,0.105121293801,0.0923,32158.0,0.035,32310.901681,0.4805,3020.0,0.4736206202,0.283193648,14413.0
4.0,1.0,1103.0,0.89702038682697,8027.0,1.0,20332.0,0.394255874674,0.327,42365.0,0.016,69055.129555,0.1401,3208.0,0.5962307253,0.4965063707,18393.0
2.0,2.0,1091.105723634442,0.821310652692472,2488.0,1.0,12000.0,0.268707482993,0.2055,32656.0,0.041,50729.319242,0.2517,1193.0,0.5255319149,0.4134715026,15834.0
2.0,2.0,1075.3411395148653,0.8405873965172717,5904.0,1.0,12000.0,0.135240572172,0.3497,31522.0,0.04,47961.487332,0.2985,1133.0,0.5184815185,0.3667405765,13181.0
2.0,2.0,1074.762894469769,0.6836388285860444,3594.0,1.0,9000.0,0.244642857143,0.1628,32441.0,0.038,34760.904858,0.5476,1917.0,0.5149501661,0.2922998987,15649.0
4.0,1.0,1069.2161329336257,0.75615763546798,17660.0,2.0,25000.0,0.457725947522,0.694,48558.0,0.01,61915.864,0.298,406.0,0.5341130604,0.4925373134,31908.0
4.0,1.0,1103.0,0.375,9967.0,2.0,22625.0,0.574603174603,0.5725,41945.0,0.009,85032.946939,0.0767,861.0,0.7747572816,0.6834264432,49141.0
1.0,2.0,1038.9727106423366,0.948493412956033,8348.0,3.0,7808.0,0.567567567568,0.6556,17073.0,0.0,33245.88,0.4783,46.0,0.4905660377,0.2878787879,13900.0
4.0,1.0,1130.2410029013313,0.722131014092739,13352.0,2.0,20869.735129660876,0.4887913504468504,0.48140754341197967,46631.35373964056,0.0,65161.151392149506,0.3115131130788804,4761.569028859914,0.6328960958221209,0.5620050239257541,35656.57248112226
4.0,1.0,1283.4478828746023,0.79619565217391,23880.0,2.0,21500.0,0.735849056604,0.4647,57377.0,0.005,96206.228346,0.0129,1186.0,0.808,0.7830045524,67669.0
4.0,1.0,1112.6125774846337,0.91565403859899,7589.0,1.0,20609.0,0.443449959317,0.7641,45107.0,0.025,68927.3979,0.1682,3524.0,0.5806122449,0.5417394342,23263.0
4.0,1.0,1181.6386752100752,0.5203034197637064,26418.0,2.0,15742.417633262288,0.675,0.0,51913.49357761275,0.0,63313.545455,0.3111222495212057,0.0,0.6493188599473763,0.64,43637.94868473755
4.0,1.0,1151.0,0.90562248995983,16151.0,2.0,22250.0,0.337209302326,0.5699,41973.0,0.0,68076.485915,0.037,243.0,0.6618705036,0.6022727273,38707.0
4.0,1.0,1093.7890500077517,0.76313061506565,12257.0,2.0,27000.0,0.499148211244,0.7986,51632.0,0.027,67482.104902,0.0873,1366.0,0.6394736842,0.7101346563,40552.0
1.0,2.0,1084.1481280807388,0.8457258219114238,7527.0,3.0,6333.0,0.692946058091,0.4937,34889.0,0.046,26556.047619,0.6617,733.0,0.3475440222,0.2617062219,19315.0
2.0,2.0,1094.8711438782511,0.6721942855976486,3635.0,1.0,12680.0,0.155034629728,0.1364,34786.0,0.032,44378.527246,0.4322,10617.0,0.5937147462,0.4174297442,13781.0
3.0,1.0,1242.0,0.75444611099207,16770.0,2.0,27000.0,0.731770833333,0.6149,51594.0,0.013,84421.58312,0.0108,1538.0,0.7786666667,0.7886363636,66972.0
1.0,3.0,1005.1125998976944,0.8921226487962308,10595.0,3.0,10763.0,0.666666666667,0.7481,23665.0,0.014,21663.480769,0.3077,39.0,0.4196428571,0.2352941176,18949.0
